id,publisher_id,title,url,format,last_modified,period
62abddc7-47a2-40ba-8376-460523fd7770,uk-shared-business-services,UK SBS Monthly Spend / June 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Jun-14.csv,CSV,,6/2014
27e2b27c-53ac-41cd-be79-2ecaeb7f7b74,uk-shared-business-services,UK SBS Monthly Spend / July 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Jul-14.csv,CSV,,7/2014
cf6cea2d-b455-478f-87a0-cbc0fb7e0ccf,uk-shared-business-services,UK SBS Monthly Spend / August 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Aug-14.csv,CSV,,8/2014
a0821d48-810b-48a1-a732-de090af2fcf6,uk-shared-business-services,UK SBS Monthly Spend / September 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Sep-14.csv,CSV,,9/2014
24564885-f421-4dd0-9dad-68d8fc86713c,uk-shared-business-services,UK SBS Monthly Spend / October 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Oct-14.csv,CSV,,10/2014
71e47093-e047-4f66-984a-64b340eff3df,uk-shared-business-services,UK SBS Monthly Spend / November 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Nov-14.csv,CSV,,11/2014
b4880443-80bc-470e-9b64-f0fd36a3336e,uk-shared-business-services,UK SBS Monthly Spend / December 2014,http://www.uksbs.co.uk/use/Documents/UK%20SBS%20monthly%20spend%20for%20Dec-14.csv,CSV,,12/2014
d8311d02-17a6-40dc-be1c-ea263911c2ac,office-for-fair-access,"OFFA spend data / April 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-04-2010.csv,CSV,2013-06-19T05:10:09.313973,19/10/2010
61cc94d0-2946-416e-8f41-a24512a0203f,office-for-fair-access,"OFFA spend data / May 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-05-2010.csv,CSV,2013-06-19T05:10:08.652306,19/10/2010
0d32e7dd-e8e6-4f94-86ba-e20f5794159d,office-for-fair-access,"OFFA spend data / June 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-06-2010.csv,CSV,2013-06-19T05:10:08.689431,19/10/2010
881e16a6-e7bf-4f5d-9c0f-45787adafc3d,office-for-fair-access,"OFFA spend data / July 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-07-2010.csv,CSV,2013-06-19T05:10:07.872771,19/10/2010
aaca150d-fc44-4ed4-b207-9da2e6f60a8a,office-for-fair-access,"OFFA spend data / August 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-08-2010.csv,CSV,2013-06-19T05:10:07.876974,19/10/2010
4ff6ed55-7dc8-4f18-9f03-79fffaee2e20,office-for-fair-access,"OFFA spend data / September 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-09-2010.csv,CSV,2013-06-19T05:10:07.340447,19/10/2010
7b6fdb8a-6165-4323-a525-c9a5ae6d7585,office-for-fair-access,"OFFA spend data / October 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/12/OFFA-data-for-10-2010.csv,CSV,2013-06-19T05:10:07.327450,9/11/2010
c31c5052-f266-41aa-bf97-f24ee7874a74,office-for-fair-access,"OFFA spend data / November 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/12/OFFA-data-for-11-2010.csv,CSV,2013-06-19T05:10:06.408029,7/12/2010
1675e565-5e6d-4dd8-ace6-ab478dc5ec49,office-for-fair-access,"OFFA spend data / December 2010 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/05/OFFA-data-for-12-2010.csv,CSV,2013-06-19T05:10:06.321552,19/1/2011
181dd85b-ce70-4a72-a63b-044785e68236,office-for-fair-access,"OFFA spend data / January 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/05/OFFA-data-for-1-2011.csv,CSV,2013-06-19T05:10:06.276208,9/2/2011
1ba2c806-3125-4c26-8bd2-4ec8c83c3a59,office-for-fair-access,"OFFA spend data / February 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/05/OFFA-data-for-2-2011.csv,CSV,2013-06-19T05:10:06.159552,16/3/2011
2708f6aa-df69-444d-902b-6e189d5e8914,office-for-fair-access,"OFFA spend data / March 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/March-2011.csv,CSV,2013-06-19T05:10:05.360059,12/4/2011
445aabbc-f527-408a-b881-1ffc19da99b7,office-for-fair-access,"OFFA spend data / April 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/April-2011.csv,CSV,2013-06-19T05:10:05.108010,11/5/2011
e88eeb14-f7a7-4603-b554-ec9bf0746946,office-for-fair-access,"OFFA spend data / May 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/May-2011.csv,CSV,2013-06-19T05:10:05.181954,14/6/2011
b9d76010-6f90-4c21-bc08-deef004506df,office-for-fair-access,"OFFA spend data / June 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/June-2011.csv,CSV,2013-06-19T05:10:05.184001,13/7/2011
8c19e1ad-8f2c-4548-828a-9c3c10ffe3c8,office-for-fair-access,"OFFA spend data / July 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/July-2011.csv,CSV,2013-06-19T05:10:04.204309,9/8/2011
e308448b-e89d-4328-8683-e257754220b9,office-for-fair-access,"OFFA spend data / August 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/Aug-2011.csv,CSV,2013-06-19T05:10:03.983789,14/9/2011
5b1fb448-04c0-4b7f-8dec-9330dea95eda,office-for-fair-access,"OFFA spend data / September 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2011/12/Sept-2011.csv,CSV,2013-06-19T05:10:03.834520,10/10/2011
73dc44b7-3a69-47d4-ae36-9f5202452974,office-for-fair-access,"OFFA spend data / October 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/03/October-2011.csv,CSV,2013-06-19T05:10:03.835179,11/11/2011
ca11f676-ef56-4db9-9b77-9fc5c5a0f708,office-for-fair-access,"OFFA spend data / November 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/03/November-2011.csv,CSV,2013-06-19T05:10:03.014580,8/12/2011
927a0f61-72b4-4d4d-b445-58e1c1e8348c,office-for-fair-access,"OFFA spend data / December 2011 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/03/December-2011.csv,CSV,2013-06-19T05:10:02.627817,17/1/2012
20d9e3f4-f1e6-4828-8a0c-0aa67bbac318,office-for-fair-access,"OFFA spend data / January 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/03/January-2012.csv,CSV,2013-06-19T05:10:02.571334,7/2/2012
d319fa6d-4393-43b3-bd65-8debc31a3d21,office-for-fair-access,"OFFA spend data / February 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/04/OFFA-data-for-2012-02.csv,CSV,2013-06-19T05:10:02.411258,28/3/2012
0ecb8707-4b22-4fbf-b9a1-c6da136325b5,office-for-fair-access,"OFFA spend data / March 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/04/OFFA-data-for-2012-03.csv,CSV,2013-06-19T05:10:01.547503,2/4/2012
bacb36d2-0039-4ada-a96c-f9f68e84cfbc,office-for-fair-access,"OFFA spend data / April 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2010/10/OFFA-data-for-2012-04.csv,CSV,2013-06-19T05:10:01.310604,9/5/2012
9ce0a77c-4b74-4503-8fec-7fafba1860ea,office-for-fair-access,"OFFA spend data / May 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/06/OFFA-data-for-2012-05.csv,CSV,2013-06-19T05:10:00.175161,8/6/2012
72a4ce26-ed29-48ac-aa1f-719aa60acbb1,office-for-fair-access,"OFFA spend data / June 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/07/OFFA-data-for-2012-06.csv,CSV,2013-06-19T05:09:59.158677,6/7/2012
9fa2e35a-a946-4687-a9b5-1c8e4ebce95a,office-for-fair-access,"OFFA spend data / July 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/08/OFFA-data-for-2012-07.csv,CSV,2013-06-19T05:10:09.105642,6/8/2012
a13eb58d-774f-436b-b130-6393236a0e21,office-for-fair-access,"OFFA spend data / August 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/10/OFFA-data-for-2012-08.csv,CSV,2013-06-19T05:10:09.822097,17/9/2012
a2a46211-8ff5-4236-8431-d730e615d9e8,office-for-fair-access,"OFFA spend data / September 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/10/OFFA-data-for-2012-09.csv,CSV,2013-06-19T05:10:09.920013,5/10/2012
e8edd99d-7aed-445e-8972-961530566032,office-for-fair-access,"OFFA spend data / October 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2012/11/OFFA-data-for-2012-10.csv,CSV,2013-06-19T05:10:10.240380,8/11/2012
48f6fe05-c25a-4af7-84dd-1e4de853b774,office-for-fair-access,"OFFA spend data / November 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/01/OFFA-data-for-2012-11.csv,CSV,2013-06-19T05:10:10.410933,5/12/2012
75b8188e-5f8c-41ba-81a4-5da4c3bcc811,office-for-fair-access,"OFFA spend data / December 2012 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/01/OFFA-data-for-2012-12.csv,CSV,2013-06-25T20:28:05.334206,14/1/2013
72ef472a-c7a9-4df8-a1a2-9b7e5ea2203a,office-for-fair-access,"OFFA spend data / January 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/02/OFFA-data-for-2013-01.csv,CSV,2013-06-25T20:28:05.490061,6/2/2013
7709af7d-2cd7-4264-8826-00ee3b7d025e,office-for-fair-access,"OFFA spend data / February 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/03/OFFA-data-for-2013-02.csv,CSV,2013-06-25T20:28:05.713455,6/3/2013
70b6dd57-7a74-4873-8e1d-ec1cad6b47af,office-for-fair-access,"OFFA spend data / March 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/04/OFFA-data-for-2013-03.csv,CSV,2013-06-25T20:28:05.934228,5/4/2013
bca04591-c287-44bd-926d-e8b4a3bfc3dc,office-for-fair-access,"OFFA spend data / April 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/05/OFFA-data-for-2013-04.csv,CSV,2013-06-25T20:28:07.207907,3/5/2013
6dbfdad0-0c26-4872-9b1f-8ba6f3bf4d05,office-for-fair-access,"OFFA spend data / May 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/06/OFFA-data-for-2013-05.csv,CSV,2013-06-25T20:28:07.311527,3/6/2013
dcc9fdbf-1ce0-4627-b81b-98773e4489d6,office-for-fair-access,"OFFA spend data / June 2013 OFFA spend over £25,000",http://www.offa.org.uk/wp-content/uploads/2013/07/OFFA-data-for-2013-06.csv,CSV,2013-07-05T15:33:47.340877,5/7/2013
a44f82f2-4749-471c-8001-cda716b93d0f,valuation-tribunal-service,VTS spend over £250 / VTS spend data for Apr,http://webarchive.nationalarchives.gov.uk/+/http://www.valuationtribunal.gov.uk/libraries/Head_Office_Documents/Transparency_Data_-_14Apr_1.sflb.ashx,CSV,,
a43ba309-455a-4ce7-8239-692cffe374b1,valuation-tribunal-service,VTS spend over £250 / VTS spend data for Jun,http://www.valuationtribunal.gov.uk/libraries/Head_Office_Documents/Transparency_Data_-_14Jun.ashx,CSV,,
c53a4b92-b2ce-4339-8121-ceac3b831c26,valuation-tribunal-service,VTS spend over £250 / VTS spend data for May,http://www.valuationtribunal.gov.uk/libraries/Head_Office_Documents/Transparency_Data_-_14May.ashx,CSV,,
417ea37d-e5b0-4c31-8a0c-0ec4267a4a3a,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - October 2011 - December 2011,http://webarchive.nationalarchives.gov.uk/+/http://www.nhsbt.nhs.uk/about/transparency/downloads/exceptions_recruitment_oct11_dec11.xls,XLS,2013-06-19T02:13:35.953977,
0cb1568a-4523-4c0e-912f-d8de418d3f5a,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - January 2012 - March 2012,http://webarchive.nationalarchives.gov.uk/+/http://www.nhsbt.nhs.uk/about/transparency/downloads/exceptions_recruitment_jan12_mar12.xls,XLS,2013-06-19T02:13:36.575772,
b3b8f689-b30f-42bf-afa8-e83ec57bc3ad,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - April 2012 - June 2012,http://webarchive.nationalarchives.gov.uk/+/http://www.nhsbt.nhs.uk/about/transparency/downloads/exceptions_recruitment_apr12_jun12.xls,XLS,2013-06-19T02:13:36.883513,
08529442-59a4-444e-b951-c7899e315f46,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - July 2012 - September 2012,http://webarchive.nationalarchives.gov.uk/+/http://www.nhsbt.nhs.uk/about/transparency/downloads/exceptions_recruitment_jul12_sep12.xls,XLS,2013-06-19T02:13:37.540419,
c01c466e-3c2d-4c80-89c2-431bc73af247,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - April 2013 - June 2013,http://www.nhsbt.nhs.uk/download/exceptions_recruitment_apr13_june13.xls,XLS,2014-03-10T10:22:18.624222,
43bd6c3f-a8fd-4da7-8fcd-588d22c39d19,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - July 2013 - September 2013,http://www.nhsbt.nhs.uk/download/exceptions_recruitment_jul13_sep13.xls,XLS,2014-03-10T10:22:16.958197,
59108bcf-ac8e-4c19-82dd-0a930d621a46,nhs-blood-and-transplant,Exceptions to Spending Controls / Exception - October 2013 - December 2013,http://www.nhsbt.nhs.uk/download/exceptions_recruitment_oct13_dec13.xls,XLS,2014-03-10T10:22:19.742186,
7800bc46-5662-4515-ad77-58de5719f7da,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Aug.sflb.ashx,CSV,2013-06-19T07:15:48.881762,
68ebc552-ae87-4bdd-a75b-fe165413e82f,valuation-tribunal-service,VTS spend  £250 / VTS spend data Sep 2014,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_data_-_14Sep.sflb.ashx,CSV,,
e87685a7-3cde-44df-8887-fcfcbcab91f1,valuation-tribunal-service,VTS spend  £250 / VTS spend data Aug 2014,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_data_-_14Aug.sflb.ashx,CSV,,
cb3a9a75-f9ad-4267-a302-903b68613923,valuation-tribunal-service,VTS spend  £250 / VTS spend over £250,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_data_-_14Sep.sflb.ashx,CSV,,
3fa4d8a5-225d-4ada-89ec-b02d9e2f4f95,valuation-tribunal-service,VTS spend  £250 / VTS spend over £250,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_data_-_14Aug.sflb.ashx,CSV,,
2417dd7d-2212-4de2-a30d-40df141e83fa,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_12May.sflb.ashx,CSV,2013-06-19T07:15:51.139520,
bc35bf4e-a992-4f6a-9169-b771b9dddb4a,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_12Apr.sflb.ashx,CSV,2013-06-19T07:15:51.138847,
0f06a23c-3e3b-446e-aaeb-23f467b4dc75,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_12Mar.sflb.ashx,CSV,2013-06-19T07:15:52.308729,
9748a2d8-adf5-4a77-987a-a4438eb6ce58,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_12Feb.sflb.ashx,CSV,2013-06-19T07:15:52.249215,
d160061a-ebe6-48b4-983d-5ed50d228dfc,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Nov.sflb.ashx,CSV,2013-06-19T07:15:50.004892,
3abbacb0-5239-4307-a719-16ecc1a84679,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Dec.sflb.ashx,CSV,2013-06-19T07:15:49.964932,
3efebf29-70ed-4301-b547-94f07cb97be0,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_12Jan.sflb.ashx,CSV,2013-06-19T07:15:50.056469,
9477e751-0daf-4f3c-b5ed-64fcf21cff0d,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Sept.sflb.ashx,CSV,2013-06-19T07:15:51.114391,
0b636d5c-9abf-44f7-9bc5-d779b4941965,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Oct.sflb.ashx,CSV,2013-06-19T07:15:51.140306,
0805c857-9511-4608-9276-593ca85f441c,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Apr.sflb.ashx,CSV,2013-06-19T07:15:47.505038,
44c3ccd6-7da3-4017-a16b-f3417473678a,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11May.sflb.ashx,CSV,2013-06-19T07:15:47.768239,
c6b950c4-e0be-4d58-be38-aab3d19f9d8c,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Jun.sflb.ashx,CSV,2013-06-19T07:15:47.885444,
9f6250eb-c599-4353-aa00-5ff02bbf2e69,valuation-tribunal-service,VTS spend over £500 / VTS spend over £500,http://www.valuationtribunal.gov.uk/Libraries/Head_Office_Documents/Transparency_Data_-_11Jul.sflb.ashx,CSV,2013-06-19T07:15:48.480776,
